BS, S:23,
27.30, 12.91
27.29, 13.02
26.77, 13.23
26.40, 13.35
25.56, 13.44
25.28, 13.60
25.39, 13.64
24.44, 13.79
24.70, 13.97
24.01, 14.10
23.29, 14.12
22.97, 14.24
22.43, 14.39
22.22, 14.51
21.50, 14.67
21.66, 14.69
21.19, 14.77
20.39, 14.90
19.86, 14.99
19.57, 15.07
19.33, 15.18
18.74, 15.22
18.12, 15.30
17.97, 15.39
17.83, 15.53
17.35, 15.57
16.76, 15.65
16.19, 15.77
16.11, 15.78
15.40, 15.90
14.98, 15.95
14.83, 16.04
14.62, 16.04
13.92, 16.23
13.14, 16.20
12.96, 16.19
12.54, 16.29
12.44, 16.37
11.95, 16.39
11.47, 16.50
10.87, 16.48
10.72, 16.56
10.10, 16.62
9.83, 16.67
9.64, 16.75
8.95, 16.69
8.70, 16.72
8.03, 16.79
7.67, 16.89
7.47, 16.84
6.91, 16.83
6.49, 16.86
6.12, 16.99
5.68, 17.01
5.18, 17.01
4.88, 16.92
4.37, 16.98
4.02, 16.99
-23.08, 16.91
-50.09, 15.39
-53.70, 11.78
-56.29, 9.66
-57.75, 8.94
-57.75, 8.66
-56.92, 8.54
-55.62, 8.43
-53.41, 8.22
-52.97, 8.19
-51.41, 7.98
-50.22, 7.92
-47.99, 7.84
-46.84, 7.65
-46.01, 7.62
-44.81, 7.52
-43.50, 7.49
-42.85, 7.35
-42.34, 7.26
-39.39, 7.16
-38.31, 7.14
-37.85, 7.04
-36.38, 7.00
-34.74, 6.95
-33.55, 6.92
-32.06, 6.80
-30.86, 6.84
-30.43, 6.76
-29.63, 6.68
-28.26, 6.62
-26.37, 6.59
-25.91, 6.51
-24.16, 6.45
-23.41, 6.43
-21.42, 6.36
-21.26, 6.30
-20.40, 6.28
-18.81, 6.26
-18.71, 6.32
-17.36, 6.21
-15.98, 6.03
-15.13, 6.02
-14.49, 6.01
-13.15, 5.97
-12.01, 5.94
-11.85, 5.87
-11.38, 5.92
-10.47, 5.85
-10.05, 5.76
-9.08, 5.89
-7.96, 5.80
-7.18, 5.78
-6.80, 5.71
-6.13, 5.77
-5.39, 5.69
-4.84, 5.75
-4.49, 5.68
-3.88, 5.67
-3.31, 5.69
-2.88, 5.66
-2.08, 5.68
-1.47, 5.73
-1.03, 5.69
-0.47, 5.67
-0.07, 5.73
0.11, 5.74
0.27, 5.69
0.38, 5.69
0.39, 5.69
0.36, 5.73
0.38, 5.77
0.31, 5.74
0.33, 5.73
0.35, 5.75
0.43, 5.75
0.34, 5.82
0.33, 5.76
0.33, 5.76
0.35, 5.75
0.32, 5.76
0.27, 5.76
0.26, 5.76
0.27, 5.76
0.26, 5.76
0.30, 5.76
0.30, 5.81
0.27, 5.76
0.33, 5.77
0.30, 5.77
0.31, 5.82
0.26, 5.78
0.28, 5.82
0.22, 5.76
0.28, 5.87
0.24, 5.84
0.19, 5.78
0.23, 5.76
0.25, 5.76
0.23, 5.84
0.23, 5.84
0.19, 5.78
0.21, 5.76
0.22, 5.83
0.17, 5.84
0.12, 5.84
BE
BS, S:169,
0.12, 5.84
36.92, 6.69
36.51, 8.44
37.05, 9.99
35.61, 9.92
35.38, 10.24
34.69, 10.05
33.88, 10.32
34.25, 10.34
34.41, 10.54
33.26, 10.62
33.47, 10.69
33.18, 11.06
32.43, 11.09
31.93, 11.37
31.70, 11.45
30.86, 11.61
31.21, 11.79
30.34, 11.89
30.06, 12.08
29.66, 12.16
28.69, 12.38
28.47, 12.47
28.38, 12.64
28.43, 12.78
26.56, 12.89
26.81, 13.14
26.42, 13.11
26.21, 13.35
25.71, 13.37
25.46, 13.65
24.65, 13.67
24.62, 13.84
23.64, 13.89
24.01, 14.04
23.56, 14.11
22.86, 14.25
22.49, 14.33
21.96, 14.50
21.85, 14.60
21.21, 14.61
21.03, 14.83
20.60, 14.81
20.34, 14.97
19.64, 15.01
19.25, 15.18
19.24, 15.24
18.73, 15.29
18.13, 15.36
17.25, 15.41
17.25, 15.55
16.81, 15.65
16.63, 15.74
15.95, 15.76
15.65, 15.87
15.04, 15.86
14.64, 16.00
14.15, 15.99
13.71, 16.11
13.94, 16.15
13.07, 16.19
12.62, 16.37
12.14, 16.30
11.51, 16.41
11.32, 16.41
11.07, 16.56
10.56, 16.49
10.10, 16.66
9.78, 16.59
9.22, 16.63
8.85, 16.71
8.39, 16.73
8.14, 16.74
7.58, 16.74
7.24, 16.91
6.94, 16.83
6.55, 16.88
5.99, 16.84
5.57, 16.89
5.25, 16.94
4.70, 16.92
4.41, 16.98
4.09, 16.91
-21.60, 16.59
-50.04, 14.11
-55.19, 11.24
-56.15, 9.43
-58.21, 8.86
-59.09, 8.63
-57.09, 8.61
-55.89, 8.44
-53.90, 8.23
-53.00, 8.18
-52.24, 7.99
-50.06, 7.85
-48.84, 7.79
-46.59, 7.68
-46.26, 7.63
-44.52, 7.49
-43.15, 7.45
-42.88, 7.35
-42.55, 7.27
-41.48, 7.23
-38.74, 7.10
-37.45, 7.10
-35.96, 6.99
-34.82, 7.01
-33.25, 6.91
-31.53, 6.85
-31.01, 6.85
-30.17, 6.68
-28.74, 6.63
-28.12, 6.62
-27.71, 6.61
-25.98, 6.49
-24.12, 6.44
-22.46, 6.43
-22.15, 6.34
-21.06, 6.30
-19.54, 6.34
-18.31, 6.26
-17.56, 6.18
-17.19, 6.13
-16.24, 6.03
-15.35, 6.09
-14.58, 6.01
-13.92, 6.01
-13.29, 5.93
-11.51, 5.94
-11.15, 5.86
-10.66, 5.85
-9.84, 5.83
-8.97, 5.76
-7.91, 5.81
-6.99, 5.76
-6.76, 5.76
-6.34, 5.81
-5.56, 5.76
-5.04, 5.69
-4.46, 5.68
-4.08, 5.67
-3.60, 5.67
-3.05, 5.67
-2.03, 5.69
-1.44, 5.73
-0.96, 5.69
-0.48, 5.67
-0.14, 5.67
0.14, 5.67
0.20, 5.75
0.30, 5.73
0.27, 5.67
0.25, 5.69
0.34, 5.77
0.34, 5.70
0.35, 5.75
0.29, 5.69
0.34, 5.76
0.35, 5.76
0.34, 5.76
0.31, 5.83
0.32, 5.76
0.30, 5.76
0.29, 5.76
0.27, 5.76
0.24, 5.76
0.35, 5.75
0.31, 5.76
0.32, 5.76
0.30, 5.76
0.32, 5.76
0.30, 5.76
0.32, 5.82
0.28, 5.83
0.27, 5.79
0.26, 5.76
0.26, 5.76
0.28, 5.81
0.20, 5.84
0.19, 5.84
0.21, 5.76
0.21, 5.76
0.24, 5.83
0.19, 5.84
0.18, 5.86
0.20, 5.82
0.16, 5.82
0.20, 5.86
BE
BS, S:170,
0.19, 5.85
36.68, 6.70
36.80, 8.46
36.15, 9.99
36.07, 9.88
35.96, 10.21
35.87, 10.09
36.19, 10.41
34.48, 10.44
34.21, 10.60
33.60, 10.76
32.93, 10.78
32.85, 11.08
32.59, 11.11
31.79, 11.40
31.28, 11.44
31.49, 11.73
30.29, 11.72
30.22, 11.99
29.70, 12.07
29.99, 12.31
29.39, 12.47
28.72, 12.53
28.30, 12.70
27.62, 12.83
27.82, 12.99
27.06, 13.00
26.43, 13.21
26.30, 13.25
25.95, 13.53
25.91, 13.65
25.18, 13.67
25.03, 13.77
24.06, 13.93
23.67, 14.07
23.82, 14.12
22.77, 14.26
22.55, 14.39
22.36, 14.49
21.95, 14.60
21.36, 14.70
20.71, 14.72
20.31, 14.88
19.92, 14.94
19.55, 15.09
19.42, 15.16
18.84, 15.20
18.46, 15.31
18.35, 15.44
18.19, 15.53
17.32, 15.61
16.96, 15.65
16.06, 15.74
15.84, 15.78
15.58, 15.89
15.34, 15.94
15.30, 16.02
14.16, 16.05
13.91, 16.17
13.62, 16.22
13.00, 16.29
12.84, 16.28
12.22, 16.44
11.93, 16.45
11.57, 16.52
11.16, 16.49
10.42, 16.51
10.42, 16.60
9.77, 16.61
9.41, 16.70
9.05, 16.69
8.43, 16.73
8.07, 16.82
7.69, 16.81
7.35, 16.84
6.78, 16.82
6.34, 16.86
6.03, 16.92
5.60, 16.97
5.16, 16.97
4.87, 16.98
4.44, 16.97
4.03, 16.94
-20.85, 16.87
-50.29, 15.37
-54.74, 11.63
-56.28, 9.54
-57.45, 8.86
-56.90, 8.59
-55.68, 8.60
-56.63, 8.41
-55.07, 8.25
-53.13, 8.11
-50.87, 8.03
-49.29, 7.93
-48.48, 7.86
-47.89, 7.69
-47.29, 7.58
-45.38, 7.51
-43.77, 7.38
-42.67, 7.35
-41.53, 7.23
-39.85, 7.18
-38.72, 7.10
-37.06, 7.02
-36.64, 7.15
-36.12, 7.00
-33.69, 6.93
-31.59, 6.79
-30.69, 6.78
-30.16, 6.82
-29.02, 6.65
-27.76, 6.65
-26.78, 6.59
-24.86, 6.51
-24.07, 6.44
-23.00, 6.43
-22.01, 6.47
-21.05, 6.36
-19.84, 6.27
-19.56, 6.27
-18.52, 6.24
-17.36, 6.20
-15.75, 6.11
-15.03, 6.01
-14.30, 6.01
-13.50, 6.01
-12.74, 5.92
-12.05, 5.87
-10.92, 5.92
-10.23, 5.91
-9.62, 5.84
-9.16, 5.84
-8.24, 5.76
-7.59, 5.81
-7.32, 5.76
-6.44, 5.77
-5.62, 5.76
-4.91, 5.68
-4.29, 5.68
-3.79, 5.67
-3.36, 5.67
-2.88, 5.67
-2.07, 5.71
-1.48, 5.68
-0.94, 5.71
-0.46, 5.67
-0.06, 5.73
0.27, 5.75
0.31, 5.67
0.33, 5.67
0.34, 5.75
0.35, 5.70
0.38, 5.67
0.36, 5.75
0.38, 5.76
0.33, 5.76
0.33, 5.81
0.33, 5.71
0.37, 5.76
0.36, 5.76
0.32, 5.76
0.34, 5.76
0.34, 5.76
0.33, 5.76
0.30, 5.76
0.32, 5.76
0.32, 5.76
0.31, 5.76
0.32, 5.83
0.29, 5.76
0.31, 5.76
0.34, 5.76
0.31, 5.76
0.31, 5.84
0.28, 5.86
0.27, 5.76
0.25, 5.77
0.29, 5.81
0.23, 5.90
0.21, 5.84
0.20, 5.92
0.20, 5.76
0.16, 5.84
0.14, 5.86
0.11, 5.86
0.15, 5.79
0.15, 5.82
BE
BS, S:171,
0.16, 5.83
37.39, 6.70
37.19, 8.51
36.47, 10.11
36.69, 9.98
36.08, 10.23
35.60, 10.13
34.72, 10.42
34.26, 10.37
34.17, 10.49
33.54, 10.76
33.10, 10.78
32.54, 11.16
32.28, 11.11
32.23, 11.45
32.02, 11.50
31.57, 11.68
31.47, 11.78
30.51, 11.98
30.29, 12.15
29.28, 12.20
29.14, 12.45
28.87, 12.52
28.43, 12.72
28.16, 12.85
28.13, 12.99
27.08, 13.14
26.41, 13.23
26.57, 13.33
26.01, 13.47
25.15, 13.62
24.69, 13.68
24.54, 13.77
24.56, 13.94
23.67, 14.05
23.20, 14.15
23.39, 14.32
22.58, 14.39
21.77, 14.52
21.78, 14.59
21.48, 14.73
20.61, 14.79
20.80, 14.95
19.88, 14.98
19.92, 15.08
19.37, 15.18
18.68, 15.26
18.26, 15.38
17.73, 15.40
17.67, 15.48
16.94, 15.59
16.49, 15.66
16.52, 15.76
15.92, 15.76
15.47, 15.93
15.08, 16.02
14.74, 15.98
14.27, 16.07
14.03, 16.16
13.36, 16.18
13.32, 16.27
12.41, 16.34
12.11, 16.39
12.00, 16.44
11.61, 16.49
11.07, 16.49
10.57, 16.56
10.16, 16.61
9.84, 16.61
9.32, 16.70
9.02, 16.70
8.65, 16.72
8.21, 16.81
7.78, 16.83
7.37, 16.84
6.92, 16.85
6.60, 16.91
6.02, 16.94
5.60, 16.98
5.27, 17.02
4.85, 16.96
4.43, 16.98
3.98, 16.98
-23.88, 16.90
-50.55, 15.36
-55.86, 11.72
-56.99, 9.62
-57.46, 8.90
-56.41, 8.60
-54.71, 8.60
-53.96, 8.39
-53.85, 8.23
-53.61, 8.14
-51.72, 7.97
-49.32, 7.85
-48.03, 7.79
-48.24, 7.77
-47.48, 7.62
-46.66, 7.55
-45.11, 7.50
-42.91, 7.36
-42.57, 7.26
-39.58, 7.17
-39.21, 7.16
-38.21, 7.05
-36.40, 6.99
-34.57, 6.95
-33.21, 6.99
-31.69, 6.94
-30.81, 6.77
-30.52, 6.76
-28.63, 6.63
-27.57, 6.60
-26.71, 6.58
-25.79, 6.49
-24.77, 6.46
-24.01, 6.44
-22.37, 6.34
-21.37, 6.31
-20.06, 6.28
-18.58, 6.26
-17.65, 6.18
-17.27, 6.13
-15.83, 6.09
-15.70, 6.09
-14.73, 6.01
-13.92, 5.99
-12.60, 5.94
-11.96, 5.87
-10.80, 5.92
-10.38, 5.85
-9.81, 5.79
-8.95, 5.81
-8.31, 5.81
-7.38, 5.76
-6.69, 5.77
-6.14, 5.70
-5.71, 5.77
-5.10, 5.68
-4.67, 5.68
-4.03, 5.67
-3.52, 5.73
-2.83, 5.67
-2.17, 5.67
-1.59, 5.69
-1.09, 5.73
-0.47, 5.69
-0.06, 5.67
0.10, 5.70
0.25, 5.67
0.28, 5.67
0.35, 5.67
0.26, 5.69
0.34, 5.76
0.34, 5.70
0.37, 5.73
0.36, 5.67
0.34, 5.76
0.31, 5.76
0.31, 5.76
0.32, 5.72
0.34, 5.76
0.33, 5.76
0.37, 5.76
0.32, 5.76
0.32, 5.76
0.27, 5.76
0.32, 5.76
0.33, 5.76
0.32, 5.77
0.33, 5.76
0.32, 5.84
0.31, 5.76
0.30, 5.77
0.32, 5.76
0.26, 5.77
0.23, 5.82
0.22, 5.76
0.24, 5.77
0.22, 5.82
0.25, 5.84
0.17, 5.84
0.19, 5.84
0.17, 5.84
0.22, 5.84
0.16, 5.86
0.20, 5.84
0.19, 5.82
BE
BS, S:172,
0.18, 5.83
38.13, 6.67
37.29, 8.49
37.03, 10.13
36.17, 9.96
35.50, 10.22
35.26, 10.13
34.75, 10.40
34.75, 10.42
34.06, 10.48
34.18, 10.72
33.76, 10.83
32.48, 11.14
32.93, 11.17
32.11, 11.40
32.25, 11.40
31.04, 11.66
30.57, 11.71
30.11, 11.97
29.96, 12.09
29.30, 12.20
28.89, 12.39
28.99, 12.46
28.58, 12.75
27.79, 12.77
27.15, 12.91
27.01, 13.03
26.90, 13.19
25.99, 13.29
25.63, 13.46
25.61, 13.54
25.41, 13.72
24.36, 13.78
24.09, 13.87
23.90, 14.05
23.32, 14.14
23.29, 14.29
22.49, 14.31
22.47, 14.56
21.65, 14.59
21.18, 14.69
21.19, 14.83
20.46, 14.81
20.16, 14.99
19.53, 14.99
19.19, 15.19
18.72, 15.22
18.54, 15.29
17.85, 15.39
17.50, 15.54
17.17, 15.58
17.03, 15.58
16.14, 15.82
16.04, 15.76
15.61, 15.87
14.99, 15.97
14.77, 15.97
14.25, 16.09
14.02, 16.09
13.51, 16.18
13.06, 16.25
12.54, 16.35
12.41, 16.36
11.90, 16.45
11.13, 16.41
10.91, 16.50
10.71, 16.64
10.50, 16.59
9.87, 16.61
9.35, 16.62
9.06, 16.75
8.54, 16.73
8.06, 16.85
7.70, 16.80
7.38, 16.89
6.79, 16.87
6.38, 16.87
6.10, 16.86
5.52, 16.94
5.28, 16.97
4.70, 16.92
4.39, 16.96
3.93, 16.97
-23.28, 16.90
-50.43, 15.39
-55.06, 11.74
-55.57, 9.68
-56.84, 8.95
-57.42, 8.64
-56.02, 8.58
-55.07, 8.32
-54.35, 8.18
-52.74, 8.10
-50.94, 8.02
-49.68, 7.85
-48.03, 7.79
-46.55, 7.68
-45.62, 7.60
-44.48, 7.56
-43.19, 7.43
-42.86, 7.43
-42.29, 7.25
-39.52, 7.17
-38.29, 7.05
-37.54, 7.10
-35.26, 6.97
-34.87, 7.06
-34.01, 6.93
-32.69, 6.82
-31.51, 6.86
-30.46, 6.83
-28.94, 6.74
-28.18, 6.62
-27.38, 6.60
-25.62, 6.51
-23.97, 6.45
-23.08, 6.45
-22.11, 6.48
-21.21, 6.30
-20.29, 6.28
-18.59, 6.27
-17.98, 6.23
-17.19, 6.14
-16.25, 6.03
-15.38, 6.01
-14.37, 6.01
-13.07, 5.97
-12.53, 5.93
-11.60, 5.88
-10.92, 5.85
-10.31, 5.91
-9.75, 5.89
-8.88, 5.82
-8.40, 5.76
-7.38, 5.72
-6.61, 5.70
-5.87, 5.76
-5.30, 5.75
-5.31, 5.75
-4.33, 5.67
-3.86, 5.68
-3.43, 5.67
-2.71, 5.67
-1.95, 5.67
-1.32, 5.67
-0.83, 5.67
-0.45, 5.67
-0.07, 5.67
0.18, 5.67
0.28, 5.73
0.33, 5.67
0.36, 5.67
0.36, 5.68
0.40, 5.67
0.43, 5.67
0.36, 5.75
0.41, 5.75
0.39, 5.76
0.36, 5.68
0.40, 5.75
0.39, 5.77
0.34, 5.76
0.34, 5.76
0.35, 5.76
0.32, 5.76
0.28, 5.76
0.29, 5.76
0.29, 5.77
0.34, 5.76
0.33, 5.76
0.22, 5.82
0.28, 5.76
0.31, 5.77
0.27, 5.82
0.24, 5.83
0.21, 5.84
0.25, 5.84
0.18, 5.77
0.24, 5.81
0.23, 5.82
0.27, 5.84
0.20, 5.82
0.27, 5.84
0.24, 5.83
0.21, 5.84
0.21, 5.90
0.21, 5.84
0.20, 5.82
BE
BS, S:173,
0.25, 5.78
36.80, 6.64
36.27, 8.43
36.25, 9.99
35.45, 9.86
36.32, 10.21
35.32, 10.05
35.32, 10.35
34.81, 10.35
34.47, 10.48
33.40, 10.75
33.03, 10.83
33.40, 11.21
32.46, 11.11
32.18, 11.41
30.97, 11.42
31.31, 11.70
30.39, 11.70
30.37, 12.01
29.80, 12.04
29.37, 12.20
29.48, 12.39
28.24, 12.46
28.06, 12.71
28.04, 12.80
27.38, 12.92
26.96, 13.02
26.74, 13.25
26.00, 13.22
25.75, 13.45
25.23, 13.56
25.20, 13.68
24.66, 13.82
23.94, 13.95
23.94, 14.02
22.66, 14.08
22.34, 14.25
22.89, 14.43
22.05, 14.41
22.05, 14.59
21.60, 14.60
20.97, 14.72
20.73, 14.78
20.12, 14.97
20.07, 15.11
19.35, 15.16
19.00, 15.31
18.42, 15.29
18.00, 15.40
17.69, 15.40
16.89, 15.60
16.72, 15.57
16.64, 15.76
15.92, 15.73
15.64, 15.87
15.29, 15.92
14.41, 15.93
14.62, 16.05
13.90, 16.14
13.39, 16.20
13.00, 16.25
13.14, 16.27
12.31, 16.29
11.71, 16.39
11.28, 16.42
10.94, 16.44
10.68, 16.57
10.20, 16.52
9.54, 16.68
9.29, 16.69
8.80, 16.69
8.43, 16.73
8.14, 16.79
7.72, 16.86
7.23, 16.84
6.78, 16.85
6.57, 16.86
6.13, 16.86
5.64, 16.89
5.22, 16.95
4.71, 16.92
4.42, 16.90
3.99, 17.01
-23.06, 16.92
-51.62, 15.36
-54.96, 11.76
-55.02, 9.64
-56.92, 8.97
-57.51, 8.69
-56.64, 8.59
-55.54, 8.32
-54.32, 8.16
-53.40, 8.11
-50.92, 8.02
-49.74, 7.90
-48.70, 7.79
-46.56, 7.70
-46.74, 7.64
-45.52, 7.52
-42.50, 7.37
-42.67, 7.35
-42.29, 7.25
-39.72, 7.18
-37.83, 7.04
-35.91, 7.09
-35.10, 6.99
-33.49, 6.96
-33.24, 6.93
-31.81, 6.79
-30.95, 6.77
-29.98, 6.68
-28.75, 6.71
-28.21, 6.62
-26.57, 6.58
-25.88, 6.48
-24.28, 6.45
-23.41, 6.43
-22.23, 6.42
-21.29, 6.30
-20.09, 6.27
-18.57, 6.26
-18.49, 6.24
-18.10, 6.15
-16.88, 6.04
-15.72, 6.02
-14.63, 6.01
-13.91, 5.99
-13.05, 5.94
-12.40, 5.88
-11.66, 5.88
-10.57, 5.85
-10.10, 5.91
-9.11, 5.89
-8.23, 5.82
-7.64, 5.76
-6.71, 5.76
-5.94, 5.70
-5.38, 5.69
-4.84, 5.68
-4.32, 5.67
-3.86, 5.68
-3.34, 5.75
-2.79, 5.73
-1.94, 5.73
-1.39, 5.72
-0.84, 5.67
-0.34, 5.67
0.07, 5.75
0.16, 5.77
0.24, 5.67
0.31, 5.69
0.36, 5.67
0.33, 5.75
0.31, 5.75
0.34, 5.74
0.34, 5.70
0.35, 5.70
0.31, 5.76
0.35, 5.76
0.34, 5.76
0.34, 5.76
0.37, 5.76
0.38, 5.76
0.36, 5.82
0.36, 5.76
0.32, 5.76
0.35, 5.76
0.37, 5.77
0.32, 5.81
0.32, 5.76
0.31, 5.77
0.26, 5.76
0.26, 5.83
0.28, 5.76
0.30, 5.76
0.25, 5.81
0.22, 5.84
0.22, 5.90
0.22, 5.77
0.24, 5.79
0.21, 5.83
0.22, 5.84
0.20, 5.84
0.17, 5.84
0.18, 5.85
0.22, 5.84
0.17, 5.84
0.15, 5.84
BE
BS, S:174,
0.19, 5.84
37.22, 6.70
37.25, 8.47
36.46, 10.02
36.51, 9.92
35.51, 10.17
35.13, 10.04
34.22, 10.39
34.09, 10.38
33.94, 10.41
33.17, 10.79
33.86, 10.82
32.83, 11.11
31.93, 11.11
31.35, 11.48
31.89, 11.42
31.18, 11.68
30.73, 11.79
30.51, 11.98
30.12, 12.13
29.79, 12.30
28.72, 12.46
28.86, 12.56
28.37, 12.70
28.06, 12.80
27.55, 12.99
27.11, 13.09
26.53, 13.26
26.33, 13.36
25.95, 13.46
25.57, 13.55
24.94, 13.65
24.78, 13.90
24.38, 13.94
23.82, 14.08
23.83, 14.25
23.40, 14.23
22.56, 14.39
22.09, 14.52
21.78, 14.53
21.09, 14.71
21.05, 14.77
20.43, 14.82
20.16, 14.99
19.56, 15.02
19.26, 15.17
18.79, 15.27
18.56, 15.31
18.09, 15.40
17.57, 15.46
17.53, 15.63
16.87, 15.65
16.44, 15.84
16.45, 15.82
15.60, 15.93
15.14, 15.94
14.79, 16.05
14.39, 16.05
13.82, 16.16
13.54, 16.24
12.99, 16.32
12.51, 16.28
12.41, 16.30
11.97, 16.39
11.58, 16.54
11.23, 16.49
10.28, 16.51
10.27, 16.57
9.92, 16.66
9.42, 16.68
8.94, 16.71
8.57, 16.72
8.19, 16.73
7.68, 16.80
7.27, 16.84
6.94, 16.90
6.47, 16.92
6.08, 16.92
5.71, 16.93
5.33, 16.97
4.94, 17.03
4.41, 16.96
3.99, 16.99
-21.44, 16.91
-50.79, 15.40
-55.67, 11.76
-56.57, 9.62
-58.33, 8.89
-57.65, 8.65
-56.12, 8.61
-55.26, 8.32
-53.66, 8.16
-52.33, 8.13
-52.21, 8.08
-50.10, 7.85
-49.37, 7.81
-48.77, 7.78
-46.94, 7.65
-46.05, 7.53
-43.71, 7.38
-43.22, 7.44
-42.57, 7.28
-41.37, 7.22
-39.41, 7.10
-38.75, 7.14
-35.49, 7.12
-35.03, 7.03
-34.03, 6.95
-32.65, 6.85
-31.76, 6.79
-30.72, 6.69
-28.58, 6.67
-27.92, 6.66
-26.90, 6.59
-25.88, 6.48
-24.36, 6.45
-23.11, 6.50
-22.17, 6.41
-21.65, 6.30
-20.15, 6.27
-18.86, 6.32
-18.57, 6.18
-17.71, 6.21
-16.06, 6.03
-16.05, 6.10
-14.30, 6.08
-14.03, 6.01
-13.21, 5.99
-12.35, 5.88
-11.35, 5.93
-10.73, 5.90
-9.90, 5.84
-8.87, 5.76
-8.26, 5.76
-7.25, 5.76
-6.39, 5.77
-5.96, 5.70
-5.37, 5.69
-4.98, 5.68
-4.30, 5.67
-3.84, 5.67
-3.41, 5.67
-2.96, 5.66
-2.15, 5.67
-1.46, 5.67
-0.92, 5.67
-0.58, 5.67
-0.11, 5.67
0.17, 5.67
0.31, 5.68
0.35, 5.67
0.32, 5.76
0.34, 5.70
0.34, 5.67
0.33, 5.67
0.34, 5.79
0.32, 5.76
0.33, 5.81
0.35, 5.74
0.32, 5.76
0.34, 5.76
0.33, 5.76
0.32, 5.76
0.35, 5.76
0.32, 5.76
0.31, 5.76
0.24, 5.76
0.29, 5.76
0.27, 5.76
0.29, 5.76
0.24, 5.90
0.26, 5.88
0.23, 5.76
0.25, 5.76
0.22, 5.89
0.20, 5.84
0.19, 5.80
0.21, 5.78
0.21, 5.81
0.24, 5.83
0.16, 5.84
0.20, 5.84
0.21, 5.76
0.22, 5.81
0.24, 5.84
0.16, 5.84
0.12, 5.84
0.15, 5.84
BE
BS, S:175,
0.16, 5.84
36.03, 6.70
36.45, 8.48
36.18, 10.08
35.87, 9.91
35.47, 10.14
35.22, 10.06
35.42, 10.45
34.28, 10.43
33.66, 10.46
33.89, 10.81
32.53, 10.85
32.96, 11.11
33.02, 11.11
32.32, 11.41
31.35, 11.46
30.90, 11.64
30.82, 11.86
30.21, 11.97
29.80, 12.08
28.78, 12.19
29.05, 12.43
28.49, 12.55
28.32, 12.65
27.70, 12.75
27.91, 13.03
27.03, 13.08
26.65, 13.28
26.19, 13.30
25.99, 13.39
26.10, 13.59
25.15, 13.69
24.41, 13.77
24.38, 13.86
23.64, 14.02
22.76, 14.21
22.46, 14.25
22.17, 14.36
21.97, 14.51
21.56, 14.59
21.02, 14.71
20.48, 14.73
20.47, 14.88
20.24, 14.96
19.39, 15.13
19.26, 15.10
18.75, 15.22
18.38, 15.31
18.05, 15.39
17.63, 15.46
17.30, 15.58
16.96, 15.70
16.34, 15.77
15.73, 15.74
15.63, 15.87
15.32, 15.88
14.57, 15.99
14.23, 16.05
14.03, 16.09
13.60, 16.23
13.12, 16.26
12.67, 16.26
12.24, 16.30
11.80, 16.39
11.46, 16.47
10.71, 16.48
10.81, 16.50
10.08, 16.50
9.69, 16.69
9.44, 16.68
8.70, 16.74
8.69, 16.70
8.19, 16.73
7.75, 16.86
7.21, 16.86
6.74, 16.85
6.51, 16.84
6.08, 16.86
5.79, 16.93
5.34, 16.95
4.80, 16.98
4.41, 16.91
4.02, 16.93
-23.69, 16.86
-50.80, 15.37
-55.41, 11.75
-57.01, 9.63
-57.82, 8.92
-57.95, 8.61
-56.26, 8.55
-55.82, 8.40
-54.45, 8.24
-52.83, 8.12
-51.23, 7.96
-49.54, 7.85
-47.86, 7.76
-47.16, 7.74
-45.93, 7.69
-44.75, 7.50
-43.81, 7.38
-42.47, 7.35
-42.36, 7.26
-40.80, 7.21
-38.54, 7.06
-37.78, 7.04
-36.47, 7.00
-35.22, 6.96
-33.94, 6.86
-33.09, 6.83
-32.10, 6.80
-31.36, 6.78
-29.30, 6.70
-28.49, 6.63
-27.30, 6.60
-26.32, 6.51
-24.82, 6.53
-22.76, 6.43
-21.95, 6.34
-21.38, 6.30
-20.23, 6.27
-18.43, 6.33
-17.80, 6.23
-16.94, 6.10
-16.37, 6.10
-15.57, 6.02
-14.47, 6.07
-13.77, 5.93
-12.98, 5.96
-12.31, 5.88
-11.40, 5.86
-10.67, 5.85
-9.97, 5.77
-8.80, 5.77
-7.99, 5.76
-7.25, 5.78
-6.60, 5.76
-6.32, 5.70
-5.54, 5.69
-4.80, 5.68
-4.11, 5.68
-3.73, 5.67
-3.31, 5.67
-2.59, 5.67
-1.83, 5.73
-1.32, 5.72
-0.82, 5.73
-0.25, 5.67
0.11, 5.67
0.26, 5.70
0.32, 5.67
0.32, 5.67
0.36, 5.67
0.36, 5.67
0.38, 5.73
0.37, 5.76
0.36, 5.82
0.34, 5.70
0.34, 5.68
0.36, 5.78
0.34, 5.77
0.32, 5.76
0.35, 5.76
0.36, 5.76
0.34, 5.77
0.32, 5.76
0.31, 5.77
0.32, 5.76
0.31, 5.76
0.30, 5.81
0.27, 5.79
0.26, 5.76
0.34, 5.81
0.23, 5.82
0.24, 5.83
0.24, 5.82
0.26, 5.76
0.23, 5.76
0.22, 5.84
0.21, 5.84
0.20, 5.78
0.22, 5.78
0.23, 5.83
0.26, 5.84
0.21, 5.86
0.20, 5.85
0.21, 5.84
0.22, 5.84
0.21, 5.84
BE
BS, S:176,
0.23, 5.84
38.35, 6.69
36.79, 8.53
36.90, 10.19
36.39, 10.05
36.16, 10.29
35.41, 10.16
35.36, 10.40
